"","species","latitude","longitude"
"447","Callitriche cophocarpa Sendtner",57.2451017,14.515515
"448","Callitriche cophocarpa Sendtner",57.8253729,13.540675
"449","Callitriche cophocarpa Sendtner",58.354827,12.780583
"450","Callitriche cophocarpa Sendtner",62.360368,16.104395
"451","Callitriche cophocarpa Sendtner",58.202702,16.0146349
"452","Callitriche cophocarpa Sendtner",59.606265,17.793488
"453","Callitriche cophocarpa Sendtner",59.9909669,16.064509
"454","Callitriche cophocarpa Sendtner",58.691907,16.386268
"455","Callitriche cophocarpa Sendtner",58.171903,15.0380579
"456","Callitriche cophocarpa Sendtner",57.683151,12.2094159
"457","Callitriche cophocarpa Sendtner",58.169383,12.653534
"458","Callitriche cophocarpa Sendtner",56.362718,13.7049939
"459","Callitriche cophocarpa Sendtner",63.708086,18.506238
"460","Callitriche cophocarpa Sendtner",58.535342,12.319963
"461","Callitriche cophocarpa Sendtner",58.2684679,13.270398
"462","Callitriche cophocarpa Sendtner",57.8087799,12.171651
"463","Callitriche cophocarpa Sendtner",58.4790709,12.64297
"464","Callitriche cophocarpa Sendtner",63.3553909,14.556346
"465","Callitriche cophocarpa Sendtner",58.693466,15.083648
"466","Callitriche cophocarpa Sendtner",58.9983259,17.182669
"467","Callitriche cophocarpa Sendtner",57.2677888,16.4030669
"468","Callitriche cophocarpa Sendtner",58.142628,12.219226
"469","Callitriche cophocarpa Sendtner",58.994115,17.135211
"470","Callitriche cophocarpa Sendtner",56.737327,15.60017
"471","Callitriche cophocarpa Sendtner",57.812876,14.4231079
"472","Callitriche cophocarpa Sendtner",61.2746179,13.836508
"473","Callitriche cophocarpa Sendtner",56.88286,14.55263
"474","Callitriche cophocarpa Sendtner",60.095063,17.768919
"475","Callitriche cophocarpa Sendtner",60.36968,17.776357
"476","Callitriche cophocarpa Sendtner",60.095385,17.172114
"477","Callitriche cophocarpa Sendtner",58.426271,15.548544
"478","Callitriche cophocarpa Sendtner",59.159863,17.618918
"479","Callitriche cophocarpa Sendtner",57.412768,15.850971
"480","Callitriche cophocarpa Sendtner",58.005186,15.0872949
"481","Callitriche cophocarpa Sendtner",59.2865181,16.1594892
"482","Callitriche cophocarpa Sendtner",57.698338,12.400919
"483","Callitriche cophocarpa Sendtner",58.381107,12.867262
"484","Callitriche cophocarpa Sendtner",62.243312,16.257144
"485","Callitriche cophocarpa Sendtner",57.793663,16.44668
"486","Callitriche cophocarpa Sendtner",58.420678,15.952112
"487","Callitriche cophocarpa Sendtner",56.1431609,13.791008
"488","Callitriche cophocarpa Sendtner",56.8097324902557,14.3808658714454
"489","Callitriche cophocarpa Sendtner",60.7187759,15.909406
"490","Callitriche cophocarpa Sendtner",59.8321839,18.856159
"491","Callitriche cophocarpa Sendtner",55.99622,14.72257
"492","Callitriche cophocarpa Sendtner",59.62617,17.5961369
"493","Callitriche cophocarpa Sendtner",57.8192689,14.352186
"494","Callitriche cophocarpa Sendtner",59.171798,16.6639279
"495","Callitriche cophocarpa Sendtner",58.854965,16.736539
"496","Callitriche cophocarpa Sendtner",58.6123249,15.818371
"497","Callitriche cophocarpa Sendtner",58.7362809,16.092133
"498","Callitriche cophocarpa Sendtner",58.974716,17.153106
"499","Callitriche cophocarpa Sendtner",58.682896,14.68891
"500","Callitriche cophocarpa Sendtner",59.6315019,17.599964
"501","Callitriche cophocarpa Sendtner",58.1633369,12.417763
"502","Callitriche cophocarpa Sendtner",56.088486,13.7440529
"503","Callitriche cophocarpa Sendtner",56.84255,16.37849
"504","Callitriche cophocarpa Sendtner",59.01798,17.129759
"505","Callitriche cophocarpa Sendtner",58.4131459,12.777286
"506","Callitriche cophocarpa Sendtner",58.227898,14.202823
"507","Callitriche cophocarpa Sendtner",56.1722979,14.968996
"508","Callitriche cophocarpa Sendtner",56.747106,14.048133
"509","Callitriche cophocarpa Sendtner",60.139541,18.506157
"510","Callitriche cophocarpa Sendtner",62.2877009,15.227046
"511","Callitriche cophocarpa Sendtner",57.665551,13.594232
"512","Callitriche cophocarpa Sendtner",58.9122879,17.196719
"513","Callitriche cophocarpa Sendtner",57.0044049,14.571752
"514","Callitriche cophocarpa Sendtner",59.779307,18.1866619
"515","Callitriche cophocarpa Sendtner",60.0829629,17.3998099
"516","Callitriche cophocarpa Sendtner",58.1252459,12.83574
"517","Callitriche cophocarpa Sendtner",59.609037,17.846812
"518","Callitriche cophocarpa Sendtner",58.1201799,14.2059669
"519","Callitriche cophocarpa Sendtner",57.563341,12.818151
"520","Callitriche cophocarpa Sendtner",58.4687089,12.381282
"521","Callitriche cophocarpa Sendtner",62.236032,16.795603
"522","Callitriche cophocarpa Sendtner",56.0703749,13.630991
"523","Callitriche cophocarpa Sendtner",58.2891979,14.8565
"524","Callitriche cophocarpa Sendtner",59.026127,16.717441
"525","Callitriche cophocarpa Sendtner",58.5679009,16.016162
"526","Callitriche cophocarpa Sendtner",57.731642,13.3316009
"527","Callitriche cophocarpa Sendtner",57.42098,15.28505
"528","Callitriche cophocarpa Sendtner",56.8558771699559,14.4938650845128
"529","Callitriche cophocarpa Sendtner",58.939922,17.259933
"530","Callitriche cophocarpa Sendtner",56.079745,14.143381
"531","Callitriche cophocarpa Sendtner",58.0943279,12.819651
"532","Callitriche cophocarpa Sendtner",63.772533,20.5337
"533","Callitriche cophocarpa Sendtner",59.7415207,18.6755075
"534","Callitriche cophocarpa Sendtner",57.669265,14.064904
"535","Callitriche cophocarpa Sendtner",56.7925078870489,14.4469824968195
"536","Callitriche cophocarpa Sendtner",57.1592989,16.0605389
"537","Callitriche cophocarpa Sendtner",59.0653179,17.082822
"538","Callitriche cophocarpa Sendtner",59.751148,17.2932519
"539","Callitriche cophocarpa Sendtner",58.0940569,14.9463849
"540","Callitriche cophocarpa Sendtner",57.6595739,14.365283
"541","Callitriche cophocarpa Sendtner",58.623584,13.38073
"542","Callitriche cophocarpa Sendtner",57.8699569,16.240777
"543","Callitriche cophocarpa Sendtner",58.9092399,17.866135
"544","Callitriche cophocarpa Sendtner",58.8961279,16.317412
"545","Callitriche cophocarpa Sendtner",58.305348,12.629495
"546","Callitriche cophocarpa Sendtner",58.127907,14.782721
"547","Callitriche cophocarpa Sendtner",56.988218,13.21817
"548","Callitriche cophocarpa Sendtner",57.5245669,12.664341
"549","Callitriche cophocarpa Sendtner",57.8589429,14.028981
"550","Callitriche cophocarpa Sendtner",58.9796229,17.181016
"551","Callitriche cophocarpa Sendtner",59.5721879,17.862721
"552","Callitriche cophocarpa Sendtner",59.6343269,18.012093
"553","Callitriche cophocarpa Sendtner",58.003425,12.627537
"554","Callitriche cophocarpa Sendtner",59.1846159,17.4452649
"555","Callitriche cophocarpa Sendtner",60.223283,17.718829
"556","Callitriche cophocarpa Sendtner",59.689425,17.5657649
"557","Callitriche cophocarpa Sendtner",57.981489,13.797961
"558","Callitriche cophocarpa Sendtner",58.2684679,13.270398
"559","Callitriche cophocarpa Sendtner",56.894623,14.0961839
"560","Callitriche cophocarpa Sendtner",60.0871029,18.5234409
"561","Callitriche cophocarpa Sendtner",61.133763,15.1619899
"562","Callitriche cophocarpa Sendtner",57.6838669,11.944665
"563","Callitriche cophocarpa Sendtner",58.5521239,16.706949
"564","Callitriche cophocarpa Sendtner",56.5261339,13.7008259
"565","Callitriche cophocarpa Sendtner",55.6729007,13.552304
"566","Callitriche cophocarpa Sendtner",57.92043,15.8222609
"567","Callitriche cophocarpa Sendtner",58.1755599,14.9105159
"568","Callitriche cophocarpa Sendtner",58.17799,12.135709
"569","Callitriche cophocarpa Sendtner",55.9889279,13.9910719
"570","Callitriche cophocarpa Sendtner",58.9037939,16.244101
"571","Callitriche cophocarpa Sendtner",57.69181,11.93079
"572","Callitriche cophocarpa Sendtner",59.1691739,16.1726309
"573","Callitriche cophocarpa Sendtner",58.001159,14.0336789
"574","Callitriche cophocarpa Sendtner",58.4833539,13.062834
"575","Callitriche cophocarpa Sendtner",62.690154,16.6447399
"576","Callitriche cophocarpa Sendtner",62.488204,17.211299
"577","Callitriche cophocarpa Sendtner",57.8835509,12.054439
"578","Callitriche cophocarpa Sendtner",58.88958,16.436178
"579","Callitriche cophocarpa Sendtner",56.2056356,13.5897359
"580","Callitriche cophocarpa Sendtner",62.6873799,17.9194679
"581","Callitriche cophocarpa Sendtner",57.9038796780282,16.1593829806942
"582","Callitriche cophocarpa Sendtner",58.4617039,14.9017389
"583","Callitriche cophocarpa Sendtner",57.4759349909083,14.7250889206809
"584","Callitriche cophocarpa Sendtner",58.1781229,12.4333659
"585","Callitriche cophocarpa Sendtner",55.85247,14.01769
"586","Callitriche cophocarpa Sendtner",60.3458839,17.865497
"587","Callitriche cophocarpa Sendtner",58.6813039,14.128595
"588","Callitriche cophocarpa Sendtner",57.483859,11.959478
"589","Callitriche cophocarpa Sendtner",62.5415268,17.8178756
"590","Callitriche cophocarpa Sendtner",58.3789269,13.506988
"591","Callitriche cophocarpa Sendtner",58.0538299,13.097554
"592","Callitriche cophocarpa Sendtner",58.173703,12.14295
"593","Callitriche cophocarpa Sendtner",56.0352,12.71438
"594","Callitriche cophocarpa Sendtner",60.09852,17.894988
"595","Callitriche cophocarpa Sendtner",60.154302,16.8072179
"596","Callitriche cophocarpa Sendtner",58.9403989,17.2165269
"597","Callitriche cophocarpa Sendtner",58.106034,15.508371
"598","Callitriche cophocarpa Sendtner",60.226084,18.489799
"599","Callitriche cophocarpa Sendtner",55.8388851,13.9694153
"600","Callitriche cophocarpa Sendtner",59.080812,17.084142
"601","Callitriche cophocarpa Sendtner",58.0556259,13.014379
"602","Callitriche cophocarpa Sendtner",64.0624927,20.8614646
"603","Callitriche cophocarpa Sendtner",59.232019,17.1721679
"604","Callitriche cophocarpa Sendtner",56.15297,15.33169
"605","Callitriche cophocarpa Sendtner",61.055,24.37222222
"606","Callitriche cophocarpa Sendtner",59.840702,17.6221789
"607","Callitriche cophocarpa Sendtner",58.4419919,14.162264
"608","Callitriche cophocarpa Sendtner",57.683281,11.945976
"609","Callitriche cophocarpa Sendtner",65.2599689,21.484117
"610","Callitriche cophocarpa Sendtner",57.7258656975793,14.8754147783207
"611","Callitriche cophocarpa Sendtner",57.501359,13.225402
"612","Callitriche cophocarpa Sendtner",62.73295,16.939316
"613","Callitriche cophocarpa Sendtner",57.7318198438597,16.5102108170859
"614","Callitriche cophocarpa Sendtner",63.3106719,18.7985049
"615","Callitriche cophocarpa Sendtner",56.4794169,16.0981689
"616","Callitriche cophocarpa Sendtner",58.761218,14.0607989
"617","Callitriche cophocarpa Sendtner",57.399969698891,14.1750241748425
"618","Callitriche cophocarpa Sendtner",58.147378,14.86198
"619","Callitriche cophocarpa Sendtner",59.7987389,17.5822129
"620","Callitriche cophocarpa Sendtner",58.33586,11.95948
"621","Callitriche cophocarpa Sendtner",60.2120299,17.811993
"622","Callitriche cophocarpa Sendtner",57.275368,15.129678
"623","Callitriche cophocarpa Sendtner",58.5638009,15.58144
"624","Callitriche cophocarpa Sendtner",62.616796,16.876434
"625","Callitriche cophocarpa Sendtner",57.601674,15.198902
"626","Callitriche cophocarpa Sendtner",57.8517069,14.074633
"627","Callitriche cophocarpa Sendtner",56.6863809,15.242272
"628","Callitriche cophocarpa Sendtner",59.194803,16.002094
"629","Callitriche cophocarpa Sendtner",59.435352,17.104893
"630","Callitriche cophocarpa Sendtner",58.087063,15.528107
"631","Callitriche cophocarpa Sendtner",56.8254919,15.865011
"632","Callitriche cophocarpa Sendtner",58.002068,13.199602
"633","Callitriche cophocarpa Sendtner",57.7260309,13.320237
"634","Callitriche cophocarpa Sendtner",59.792755,17.527065
"635","Callitriche cophocarpa Sendtner",58.271284,14.154844
"636","Callitriche cophocarpa Sendtner",58.3014399,15.324154
"637","Callitriche cophocarpa Sendtner",57.2713975,15.3925351
"638","Callitriche cophocarpa Sendtner",56.37623,12.92466
"639","Callitriche cophocarpa Sendtner",62.4143619,17.271495
"640","Callitriche cophocarpa Sendtner",58.316603,12.541407
"641","Callitriche cophocarpa Sendtner",63.8674729,14.157278
"642","Callitriche cophocarpa Sendtner",56.96588,15.36357
"643","Callitriche cophocarpa Sendtner",58.63716,15.14349
"644","Callitriche cophocarpa Sendtner",59.0192851,15.3784484
"645","Callitriche cophocarpa Sendtner",58.88958,16.436178
"646","Callitriche cophocarpa Sendtner",57.9743629,13.801743
"647","Callitriche cophocarpa Sendtner",56.358065,13.695544
"648","Callitriche cophocarpa Sendtner",59.3853769,16.588874
"649","Callitriche cophocarpa Sendtner",60.1593939,15.297663
"650","Callitriche cophocarpa Sendtner",57.604947,12.717656
"651","Callitriche cophocarpa Sendtner",59.7859479,17.786355
"652","Callitriche cophocarpa Sendtner",58.476657,13.600044
"653","Callitriche cophocarpa Sendtner",62.516831,17.4650819
"654","Callitriche cophocarpa Sendtner",57.690494,12.311052
"655","Callitriche cophocarpa Sendtner",56.8197932189689,14.4787495810124
"656","Callitriche cophocarpa Sendtner",58.7134569,14.5015579
"657","Callitriche cophocarpa Sendtner",59.112333,17.056474
"658","Callitriche cophocarpa Sendtner",62.64612,17.1212599
"659","Callitriche cophocarpa Sendtner",57.6870093941565,15.1178368291346
"660","Callitriche cophocarpa Sendtner",58.2813729338481,16.7531762089481
"661","Callitriche cophocarpa Sendtner",58.5852149,16.7932139
"662","Callitriche cophocarpa Sendtner",59.52673,18.4781839
"663","Callitriche cophocarpa Sendtner",55.6551309,13.2059529
"664","Callitriche cophocarpa Sendtner",59.6712399,17.3677129
"665","Callitriche cophocarpa Sendtner",60.054371,17.847306
"666","Callitriche cophocarpa Sendtner",58.4019789,12.192788
"667","Callitriche cophocarpa Sendtner",58.3150029,15.630309
"668","Callitriche cophocarpa Sendtner",58.673206,16.1267989
"669","Callitriche cophocarpa Sendtner",56.6659062242459,14.3699896507933
"670","Callitriche cophocarpa Sendtner",56.198534,14.065255
"671","Callitriche cophocarpa Sendtner",58.305348,12.629495
"672","Callitriche cophocarpa Sendtner",65.2995899,21.4331919
"673","Callitriche cophocarpa Sendtner",57.8787849536791,15.6116655664292
"674","Callitriche cophocarpa Sendtner",59.57609,12.68481
"675","Callitriche cophocarpa Sendtner",59.2878309,18.247119
"676","Callitriche cophocarpa Sendtner",59.5219919,16.451018
"677","Callitriche cophocarpa Sendtner",59.376505,18.1143749
"678","Callitriche cophocarpa Sendtner",59.065817,17.1840259
"679","Callitriche cophocarpa Sendtner",56.461727,13.152683
"680","Callitriche cophocarpa Sendtner",58.741767,16.863049
"681","Callitriche cophocarpa Sendtner",63.441473,18.3343269
"682","Callitriche cophocarpa Sendtner",57.773549,14.1860149
"683","Callitriche cophocarpa Sendtner",58.0063999,15.136343
"684","Callitriche cophocarpa Sendtner",56.29165,15.48307
"685","Callitriche cophocarpa Sendtner",56.172808,14.968978
"686","Callitriche cophocarpa Sendtner",60.1776309,16.619848
"687","Callitriche cophocarpa Sendtner",57.8476289,13.852579
"688","Callitriche cophocarpa Sendtner",58.6263769,16.148744
"689","Callitriche cophocarpa Sendtner",57.02958,13.0925499
"690","Callitriche cophocarpa Sendtner",56.9763629,15.834002
"691","Callitriche cophocarpa Sendtner",57.9658502289134,16.3965240736444
"692","Callitriche cophocarpa Sendtner",58.566462,16.2737179
"693","Callitriche cophocarpa Sendtner",58.223438,12.808808
"694","Callitriche cophocarpa Sendtner",59.0163149,17.181259
"695","Callitriche cophocarpa Sendtner",57.7074909,11.97527
"696","Callitriche cophocarpa Sendtner",58.1923719,14.913372
"697","Callitriche cophocarpa Sendtner",56.8339348,15.39806
"698","Callitriche cophocarpa Sendtner",58.408718,16.1208789
"699","Callitriche cophocarpa Sendtner",57.4648408,16.5460818
"700","Callitriche cophocarpa Sendtner",58.0049149,15.048317
"701","Callitriche cophocarpa Sendtner",57.7044994,11.9651812
"702","Callitriche cophocarpa Sendtner",59.647784,17.377262
"703","Callitriche cophocarpa Sendtner",59.54462,17.374316
"704","Callitriche cophocarpa Sendtner",59.725679,18.62743
"705","Callitriche cophocarpa Sendtner",58.545267,12.067923
"706","Callitriche cophocarpa Sendtner",58.409711,16.120187
"707","Callitriche cophocarpa Sendtner",57.7704060504271,14.7179858011455
"708","Callitriche cophocarpa Sendtner",58.32099,16.652798
"709","Callitriche cophocarpa Sendtner",57.189506,16.1880999
"710","Callitriche cophocarpa Sendtner",58.5244799,16.1166659
"711","Callitriche cophocarpa Sendtner",57.5720609,13.5898749
"712","Callitriche cophocarpa Sendtner",57.3295830060581,15.6225966957873
"713","Callitriche cophocarpa Sendtner",63.103295,16.3661099
"714","Callitriche cophocarpa Sendtner",55.9692403,12.8290365
"715","Callitriche cophocarpa Sendtner",62.4983849,16.4259109
"716","Callitriche cophocarpa Sendtner",59.070346,17.106932
"717","Callitriche cophocarpa Sendtner",57.1694153,15.3459194
"718","Callitriche cophocarpa Sendtner",59.2826829,18.146184
"719","Callitriche cophocarpa Sendtner",58.301048,13.7884119
"720","Callitriche cophocarpa Sendtner",63.0079229,16.5463479
"721","Callitriche cophocarpa Sendtner",57.9927899,12.780745
"722","Callitriche cophocarpa Sendtner",59.3451499,15.977741
"723","Callitriche cophocarpa Sendtner",59.726621,18.583044
"724","Callitriche cophocarpa Sendtner",58.4707099,12.6317229
"725","Callitriche cophocarpa Sendtner",59.3515069,16.178784
"726","Callitriche cophocarpa Sendtner",59.037373,17.169716
"727","Callitriche cophocarpa Sendtner",58.305348,12.629495
"728","Callitriche cophocarpa Sendtner",57.887322274001,14.739744988804
"729","Callitriche cophocarpa Sendtner",58.8790139,16.4771059
"730","Callitriche cophocarpa Sendtner",63.4019959,18.73733
"731","Callitriche cophocarpa Sendtner",57.5059060165267,16.2272636610425
"732","Callitriche cophocarpa Sendtner",58.3757189,15.76246
"733","Callitriche cophocarpa Sendtner",62.5749471,17.0984041
